timestamp,temperature,humidity
2017-06-13 05:00:00,15.7,66.0
2017-06-13 06:00:00,16.3,62.0
2017-06-13 07:00:00,17.0,60.0
2017-06-13 08:00:00,16.7,59.0
2017-06-13 09:00:00,16.7,60.0
2017-06-13 10:00:00,17.1,61.0
2017-06-13 11:00:00,17.7,60.0
2017-06-13 12:00:00,17.7,58.0
2017-06-13 13:00:00,19.2,54.0
2017-06-13 14:00:00,19.4,52.0
2017-06-13 15:00:00,18.9,55.0
2017-06-13 16:00:00,18.8,57.0
2017-06-13 17:00:00,17.6,65.0
2017-06-13 18:00:00,16.9,67.0
2017-06-13 19:00:00,16.9,67.0
2017-06-13 20:00:00,16.2,67.0
2017-06-13 21:00:00,15.3,73.0
2017-06-13 22:00:00,14.5,77.0
2017-06-13 23:00:00,13.5,80.0
2017-06-14 00:00:00,12.9,81.0
2017-06-14 01:00:00,12.1,84.0
2017-06-14 02:00:00,11.3,88.0
2017-06-14 03:00:00,10.8,91.0
2017-06-14 04:00:00,11.2,90.0
2017-06-14 05:00:00,12.1,87.0
2017-06-14 06:00:00,13.1,80.0
2017-06-14 07:00:00,14.9,72.0
2017-06-14 08:00:00,15.0,70.0
2017-06-14 09:00:00,16.3,69.0
2017-06-14 10:00:00,16.6,60.0
2017-06-14 11:00:00,18.4,55.0
2017-06-14 12:00:00,20.4,50.0
2017-06-14 13:00:00,20.1,46.0
2017-06-14 14:00:00,21.1,44.0
2017-06-14 15:00:00,21.4,45.0
2017-06-14 16:00:00,22.4,44.0
2017-06-14 17:00:00,21.9,45.0
2017-06-14 18:00:00,21.4,46.0
2017-06-14 19:00:00,20.6,48.0
2017-06-14 20:00:00,19.2,53.0
2017-06-14 21:00:00,18.0,59.0
2017-06-14 22:00:00,14.0,76.0
2017-06-14 23:00:00,13.4,82.0
2017-06-15 00:00:00,13.7,77.0
2017-06-15 01:00:00,13.5,78.0
2017-06-15 02:00:00,12.5,82.0
2017-06-15 03:00:00,12.2,85.0
2017-06-15 04:00:00,14.3,82.0
2017-06-15 05:00:00,16.7,71.0
2017-06-15 06:00:00,18.8,57.0
2017-06-15 07:00:00,20.1,50.0
2017-06-15 08:00:00,21.1,48.0
2017-06-15 09:00:00,22.4,45.0
2017-06-15 10:00:00,23.6,40.0
2017-06-15 11:00:00,24.0,36.0
2017-06-15 12:00:00,25.6,33.0
2017-06-15 13:00:00,25.8,30.0
2017-06-15 14:00:00,26.8,30.0
2017-06-15 15:00:00,26.9,28.0
2017-06-15 16:00:00,26.5,31.0
2017-06-15 17:00:00,26.2,32.0
2017-06-15 18:00:00,25.8,34.0
2017-06-15 19:00:00,25.5,34.0
2017-06-15 20:00:00,23.7,39.0
2017-06-15 21:00:00,23.4,41.0
2017-06-15 22:00:00,22.5,49.0
2017-06-15 23:00:00,17.5,92.0
2017-06-16 00:00:00,17.2,95.0
2017-06-16 01:00:00,17.3,96.0
2017-06-16 02:00:00,16.5,95.0
2017-06-16 03:00:00,16.9,96.0
2017-06-16 04:00:00,17.4,95.0
2017-06-16 05:00:00,17.4,92.0
2017-06-16 06:00:00,17.9,83.0
2017-06-16 07:00:00,16.3,87.0
2017-06-16 08:00:00,14.9,90.0
2017-06-16 09:00:00,17.8,81.0
2017-06-16 10:00:00,18.9,72.0
2017-06-16 11:00:00,20.5,57.0
2017-06-16 12:00:00,19.2,64.0
2017-06-16 13:00:00,15.3,79.0
2017-06-16 14:00:00,14.7,85.0
2017-06-16 15:00:00,16.6,80.0
2017-06-16 16:00:00,18.6,66.0
2017-06-16 17:00:00,18.7,60.0
2017-06-16 18:00:00,17.1,66.0
2017-06-16 19:00:00,16.3,65.0
2017-06-16 20:00:00,15.9,66.0
2017-06-16 21:00:00,15.0,70.0
2017-06-16 22:00:00,14.2,74.0
2017-06-16 23:00:00,13.7,77.0
2017-06-17 00:00:00,13.2,81.0
2017-06-17 01:00:00,13.0,82.0
2017-06-17 02:00:00,12.8,83.0
2017-06-17 03:00:00,13.0,81.0
2017-06-17 04:00:00,13.1,80.0
2017-06-17 05:00:00,13.3,79.0
2017-06-17 06:00:00,13.6,77.0
2017-06-17 07:00:00,14.0,74.0
2017-06-17 08:00:00,14.6,70.0
2017-06-17 09:00:00,15.8,65.0
2017-06-17 10:00:00,16.6,63.0
2017-06-17 11:00:00,18.8,58.0
2017-06-17 12:00:00,18.7,56.0
2017-06-17 13:00:00,20.8,47.0
2017-06-17 14:00:00,21.5,43.0
2017-06-17 15:00:00,20.8,44.0
2017-06-17 16:00:00,21.3,43.0
2017-06-17 17:00:00,21.1,43.0
2017-06-17 18:00:00,20.9,45.0
2017-06-17 19:00:00,20.4,48.0
2017-06-17 20:00:00,18.5,57.0
2017-06-17 21:00:00,17.3,63.0
2017-06-17 22:00:00,14.1,78.0
2017-06-17 23:00:00,12.3,88.0
2017-06-18 00:00:00,11.4,89.0
2017-06-18 01:00:00,11.2,89.0
2017-06-18 02:00:00,11.1,92.0
2017-06-18 03:00:00,10.3,93.0
2017-06-18 04:00:00,11.7,93.0
2017-06-18 05:00:00,14.4,87.0
2017-06-18 06:00:00,16.0,81.0
2017-06-18 07:00:00,17.9,76.0
2017-06-18 08:00:00,19.2,67.0
2017-06-18 09:00:00,20.0,63.0
2017-06-18 10:00:00,21.5,54.0
2017-06-18 11:00:00,23.1,48.0
2017-06-18 12:00:00,23.7,49.0
2017-06-18 13:00:00,24.7,46.0
2017-06-18 14:00:00,25.1,49.0
2017-06-18 15:00:00,25.1,49.0
2017-06-18 16:00:00,25.8,48.0
2017-06-18 17:00:00,25.1,52.0
2017-06-18 18:00:00,24.7,54.0
2017-06-18 19:00:00,23.6,59.0
2017-06-18 20:00:00,21.8,67.0
2017-06-18 21:00:00,21.0,71.0
2017-06-18 22:00:00,17.6,85.0
2017-06-18 23:00:00,17.7,87.0
2017-06-19 00:00:00,16.1,92.0
2017-06-19 01:00:00,16.4,93.0
2017-06-19 02:00:00,15.9,94.0
2017-06-19 03:00:00,15.3,95.0
2017-06-19 04:00:00,17.2,95.0
2017-06-19 05:00:00,20.2,74.0
2017-06-19 06:00:00,22.7,68.0
2017-06-19 07:00:00,23.6,62.0
2017-06-19 08:00:00,25.0,56.0
2017-06-19 09:00:00,25.8,52.0
2017-06-19 10:00:00,25.8,52.0
2017-06-19 11:00:00,27.9,43.0
2017-06-19 12:00:00,27.4,41.0
2017-06-19 13:00:00,29.3,40.0
2017-06-19 14:00:00,28.7,40.0
2017-06-19 15:00:00,28.5,39.0
2017-06-19 16:00:00,30.0,34.0
2017-06-19 17:00:00,30.1,36.0
2017-06-19 18:00:00,29.4,35.0
2017-06-19 19:00:00,28.2,37.0
2017-06-19 20:00:00,26.0,47.0
2017-06-19 21:00:00,23.5,59.0
2017-06-19 22:00:00,21.9,67.0
2017-06-19 23:00:00,19.2,75.0
2017-06-20 00:00:00,19.0,79.0
2017-06-20 01:00:00,17.8,81.0
2017-06-20 02:00:00,17.1,84.0
2017-06-20 03:00:00,16.6,85.0
2017-06-20 04:00:00,17.7,81.0
2017-06-20 05:00:00,19.9,76.0
2017-06-20 06:00:00,22.5,68.0
2017-06-20 07:00:00,24.7,59.0
2017-06-20 08:00:00,26.3,54.0
2017-06-20 09:00:00,27.4,45.0
2017-06-20 10:00:00,28.1,45.0
2017-06-20 11:00:00,29.3,45.0
2017-06-20 12:00:00,27.8,44.0
2017-06-20 13:00:00,28.5,36.0
2017-06-20 14:00:00,28.3,38.0
2017-06-20 15:00:00,27.5,38.0
2017-06-20 16:00:00,26.2,39.0
2017-06-20 17:00:00,25.2,44.0
2017-06-20 18:00:00,24.0,42.0
2017-06-20 19:00:00,23.0,47.0
2017-06-20 20:00:00,21.0,54.0
2017-06-20 21:00:00,19.9,57.0
2017-06-20 22:00:00,18.4,60.0
2017-06-20 23:00:00,16.8,65.0
2017-06-21 00:00:00,15.5,67.0
2017-06-21 01:00:00,14.2,75.0
2017-06-21 02:00:00,13.4,79.0
2017-06-21 03:00:00,11.8,85.0
2017-06-21 04:00:00,12.8,82.0
2017-06-21 05:00:00,13.9,76.0
2017-06-21 06:00:00,15.5,68.0
2017-06-21 07:00:00,16.7,64.0
2017-06-21 08:00:00,17.1,60.0
2017-06-21 09:00:00,18.9,52.0
2017-06-21 10:00:00,20.3,45.0
2017-06-21 11:00:00,21.1,38.0
2017-06-21 12:00:00,22.0,33.0
2017-06-21 13:00:00,22.7,33.0
2017-06-21 14:00:00,22.9,32.0
2017-06-21 15:00:00,23.3,31.0
2017-06-21 16:00:00,23.7,30.0
2017-06-21 17:00:00,23.3,28.0
2017-06-21 18:00:00,21.8,33.0
2017-06-21 19:00:00,21.2,38.0
2017-06-21 20:00:00,19.6,46.0
2017-06-21 21:00:00,19.0,48.0
2017-06-21 22:00:00,18.5,52.0
2017-06-21 23:00:00,17.8,58.0
2017-06-22 00:00:00,17.0,61.0
2017-06-22 01:00:00,15.8,64.0
2017-06-22 02:00:00,15.3,66.0
2017-06-22 03:00:00,15.4,68.0
2017-06-22 04:00:00,16.1,65.0
2017-06-22 05:00:00,17.8,61.0
2017-06-22 06:00:00,19.7,53.0
2017-06-22 07:00:00,21.8,42.0
2017-06-22 08:00:00,22.7,37.0
2017-06-22 09:00:00,24.4,34.0
2017-06-22 10:00:00,25.5,34.0
2017-06-22 11:00:00,27.6,35.0
2017-06-22 12:00:00,25.9,40.0
2017-06-22 13:00:00,17.9,84.0
2017-06-22 14:00:00,18.5,83.0
2017-06-22 15:00:00,20.1,79.0
2017-06-22 16:00:00,21.0,75.0
2017-06-22 17:00:00,21.8,73.0
2017-06-22 18:00:00,22.0,70.0
2017-06-22 19:00:00,20.9,75.0
2017-06-22 20:00:00,20.9,76.0
2017-06-22 21:00:00,18.5,93.0
2017-06-22 22:00:00,18.1,93.0
2017-06-22 23:00:00,17.9,94.0
2017-06-23 00:00:00,17.6,96.0
2017-06-23 01:00:00,16.8,96.0
2017-06-23 02:00:00,17.3,95.0
2017-06-23 03:00:00,16.4,93.0
2017-06-23 04:00:00,17.0,95.0
2017-06-23 05:00:00,17.7,92.0
2017-06-23 06:00:00,17.4,94.0
2017-06-23 07:00:00,17.6,89.0
2017-06-23 08:00:00,18.6,86.0
2017-06-23 09:00:00,19.5,72.0
2017-06-23 10:00:00,20.4,68.0
2017-06-23 11:00:00,21.0,64.0
2017-06-23 12:00:00,22.1,59.0
2017-06-23 13:00:00,21.7,60.0
2017-06-23 14:00:00,21.3,61.0
2017-06-23 15:00:00,21.8,59.0
2017-06-23 16:00:00,22.2,58.0
2017-06-23 17:00:00,22.2,54.0
2017-06-23 18:00:00,21.8,57.0
2017-06-23 19:00:00,21.0,60.0
2017-06-23 20:00:00,20.2,65.0
2017-06-23 21:00:00,20.1,67.0
2017-06-23 22:00:00,20.1,67.0
2017-06-23 23:00:00,19.7,65.0
2017-06-24 00:00:00,18.7,70.0
2017-06-24 01:00:00,17.8,76.0
2017-06-24 02:00:00,17.5,79.0
2017-06-24 03:00:00,18.0,70.0
2017-06-24 04:00:00,17.5,71.0
2017-06-24 05:00:00,16.7,77.0
2017-06-24 06:00:00,17.3,76.0
2017-06-24 07:00:00,18.3,74.0
2017-06-24 08:00:00,18.2,75.0
2017-06-24 09:00:00,18.3,75.0
2017-06-24 10:00:00,19.6,70.0
2017-06-24 11:00:00,20.2,69.0
2017-06-24 12:00:00,20.4,70.0
2017-06-24 13:00:00,20.9,65.0
2017-06-24 14:00:00,22.0,61.0
2017-06-24 15:00:00,21.6,61.0
2017-06-24 16:00:00,21.3,62.0
2017-06-24 17:00:00,21.3,61.0
2017-06-24 18:00:00,21.0,62.0
2017-06-24 19:00:00,20.4,64.0
2017-06-24 20:00:00,19.7,67.0
2017-06-24 21:00:00,18.3,73.0
2017-06-24 22:00:00,18.5,74.0
2017-06-24 23:00:00,18.6,74.0
2017-06-25 00:00:00,18.2,76.0
2017-06-25 01:00:00,18.4,75.0
2017-06-25 02:00:00,18.4,75.0
2017-06-25 03:00:00,18.3,76.0
2017-06-25 04:00:00,16.8,91.0
2017-06-25 05:00:00,17.3,90.0
2017-06-25 06:00:00,18.1,86.0
2017-06-25 07:00:00,17.9,87.0
2017-06-25 08:00:00,19.7,78.0
2017-06-25 09:00:00,20.2,73.0
2017-06-25 10:00:00,20.3,75.0
2017-06-25 11:00:00,21.3,70.0
2017-06-25 12:00:00,22.2,63.0
2017-06-25 13:00:00,18.6,78.0
2017-06-25 14:00:00,18.7,74.0
2017-06-25 15:00:00,18.2,73.0
2017-06-25 16:00:00,18.6,75.0
2017-06-25 17:00:00,16.1,89.0
2017-06-25 18:00:00,16.0,87.0
2017-06-25 19:00:00,16.2,84.0
2017-06-25 20:00:00,16.1,87.0
2017-06-25 21:00:00,15.9,93.0
2017-06-25 22:00:00,15.7,94.0
2017-06-25 23:00:00,15.4,92.0
2017-06-26 00:00:00,15.0,93.0
2017-06-26 01:00:00,15.1,92.0
2017-06-26 02:00:00,14.7,94.0
2017-06-26 03:00:00,14.4,93.0
2017-06-26 04:00:00,14.8,93.0
2017-06-26 05:00:00,15.3,93.0
2017-06-26 06:00:00,15.2,95.0
2017-06-26 07:00:00,12.9,92.0
2017-06-26 08:00:00,13.6,91.0
2017-06-26 09:00:00,16.0,76.0
2017-06-26 10:00:00,17.3,64.0
2017-06-26 11:00:00,18.1,59.0
2017-06-26 12:00:00,19.3,56.0
2017-06-26 13:00:00,20.2,51.0
2017-06-26 14:00:00,20.1,52.0
2017-06-26 15:00:00,20.3,50.0
2017-06-26 16:00:00,20.1,47.0
2017-06-26 17:00:00,20.0,48.0
2017-06-26 18:00:00,19.7,50.0
2017-06-26 19:00:00,18.9,54.0
2017-06-26 20:00:00,17.4,58.0
2017-06-26 21:00:00,16.1,65.0
2017-06-26 22:00:00,15.0,68.0
2017-06-26 23:00:00,11.5,84.0
2017-06-27 00:00:00,13.0,75.0
2017-06-27 01:00:00,11.4,80.0
2017-06-27 02:00:00,10.0,87.0
2017-06-27 03:00:00,9.5,89.0
2017-06-27 04:00:00,11.5,82.0
2017-06-27 05:00:00,12.9,71.0
2017-06-27 06:00:00,14.3,68.0
2017-06-27 07:00:00,15.1,65.0
2017-06-27 08:00:00,16.7,59.0
2017-06-27 09:00:00,17.5,54.0
2017-06-27 10:00:00,18.2,51.0
2017-06-27 11:00:00,18.8,51.0
2017-06-27 12:00:00,19.5,48.0
2017-06-27 13:00:00,20.2,48.0
2017-06-27 14:00:00,21.6,45.0
2017-06-27 15:00:00,22.5,40.0
2017-06-27 16:00:00,22.2,41.0
2017-06-27 17:00:00,22.3,42.0
2017-06-27 18:00:00,21.5,46.0
2017-06-27 19:00:00,20.6,47.0
2017-06-27 20:00:00,19.1,58.0
2017-06-27 21:00:00,17.9,64.0
2017-06-27 22:00:00,17.0,67.0
2017-06-27 23:00:00,16.4,67.0
2017-06-28 00:00:00,15.4,71.0
2017-06-28 01:00:00,14.8,72.0
2017-06-28 02:00:00,14.2,74.0
2017-06-28 03:00:00,13.8,75.0
2017-06-28 04:00:00,14.3,74.0
2017-06-28 05:00:00,14.7,74.0
2017-06-28 06:00:00,16.3,70.0
2017-06-28 07:00:00,18.7,64.0
2017-06-28 08:00:00,20.8,62.0
2017-06-28 09:00:00,22.4,59.0
2017-06-28 10:00:00,23.6,58.0
2017-06-28 11:00:00,24.9,56.0
2017-06-28 12:00:00,25.7,53.0
2017-06-28 13:00:00,25.7,54.0
2017-06-28 14:00:00,25.4,55.0
2017-06-28 15:00:00,23.8,69.0
2017-06-28 16:00:00,24.3,69.0
2017-06-28 17:00:00,24.7,66.0
2017-06-28 18:00:00,23.1,76.0
2017-06-28 19:00:00,22.3,78.0
2017-06-28 20:00:00,21.4,80.0
2017-06-28 21:00:00,20.6,86.0
2017-06-28 22:00:00,20.7,85.0
2017-06-28 23:00:00,19.8,90.0
2017-06-29 00:00:00,18.4,95.0
2017-06-29 01:00:00,18.0,95.0
2017-06-29 02:00:00,17.9,95.0
2017-06-29 03:00:00,15.9,95.0
2017-06-29 04:00:00,18.0,97.0
2017-06-29 05:00:00,18.2,97.0
2017-06-29 06:00:00,18.1,97.0
2017-06-29 07:00:00,19.3,94.0
2017-06-29 08:00:00,20.4,88.0
2017-06-29 09:00:00,20.0,92.0
2017-06-29 10:00:00,19.4,94.0
2017-06-29 11:00:00,19.4,97.0
2017-06-29 12:00:00,19.3,97.0
2017-06-29 13:00:00,19.0,96.0
2017-06-29 14:00:00,19.2,95.0
2017-06-29 15:00:00,18.6,96.0
2017-06-29 16:00:00,18.1,96.0
2017-06-29 17:00:00,17.6,97.0
2017-06-29 18:00:00,17.6,97.0
2017-06-29 19:00:00,17.3,96.0
2017-06-29 20:00:00,17.2,97.0
2017-06-29 21:00:00,16.7,96.0
2017-06-29 22:00:00,16.8,95.0
2017-06-29 23:00:00,16.2,94.0
2017-06-30 00:00:00,15.8,93.0
2017-06-30 01:00:00,15.3,95.0
2017-06-30 02:00:00,15.5,95.0
2017-06-30 03:00:00,15.7,94.0
2017-06-30 04:00:00,15.8,94.0
2017-06-30 05:00:00,15.5,93.0
2017-06-30 06:00:00,15.2,93.0
2017-06-30 07:00:00,15.2,91.0
2017-06-30 08:00:00,15.4,92.0
2017-06-30 09:00:00,16.0,90.0
2017-06-30 10:00:00,16.8,85.0
2017-06-30 11:00:00,17.2,83.0
2017-06-30 12:00:00,18.4,77.0
2017-06-30 13:00:00,19.2,71.0
2017-06-30 14:00:00,19.2,68.0
2017-06-30 15:00:00,17.1,86.0
2017-06-30 16:00:00,17.0,85.0
2017-06-30 17:00:00,16.0,80.0
2017-06-30 18:00:00,14.8,92.0
2017-06-30 19:00:00,14.3,90.0
2017-06-30 20:00:00,14.0,93.0
2017-06-30 21:00:00,15.0,89.0
2017-06-30 22:00:00,14.6,91.0
2017-06-30 23:00:00,14.5,94.0
2017-07-01 00:00:00,14.5,95.0
2017-07-01 01:00:00,14.1,95.0
2017-07-01 02:00:00,14.0,95.0
2017-07-01 03:00:00,14.4,94.0
2017-07-01 04:00:00,14.6,93.0
2017-07-01 05:00:00,15.0,91.0
2017-07-01 06:00:00,15.0,91.0
2017-07-01 07:00:00,16.0,87.0
2017-07-01 08:00:00,17.3,78.0
2017-07-01 09:00:00,18.8,75.0
2017-07-01 10:00:00,15.9,90.0
2017-07-01 11:00:00,17.1,78.0
2017-07-01 12:00:00,17.8,78.0
2017-07-01 13:00:00,17.4,80.0
2017-07-01 14:00:00,17.8,77.0
2017-07-01 15:00:00,16.3,89.0
2017-07-01 16:00:00,16.8,88.0
2017-07-01 17:00:00,16.3,93.0
2017-07-01 18:00:00,15.5,94.0
2017-07-01 19:00:00,15.2,95.0
2017-07-01 20:00:00,15.1,94.0
2017-07-01 21:00:00,14.9,95.0
2017-07-01 22:00:00,14.7,95.0
2017-07-01 23:00:00,14.7,95.0
2017-07-02 00:00:00,14.6,94.0
2017-07-02 01:00:00,14.8,95.0
2017-07-02 02:00:00,15.6,96.0
2017-07-02 03:00:00,15.5,93.0
2017-07-02 04:00:00,14.3,92.0
2017-07-02 05:00:00,13.8,88.0
2017-07-02 06:00:00,13.7,87.0
2017-07-02 07:00:00,14.9,81.0
2017-07-02 08:00:00,15.9,81.0
2017-07-02 09:00:00,16.9,72.0
2017-07-02 10:00:00,17.0,74.0
2017-07-02 11:00:00,18.1,67.0
2017-07-02 12:00:00,17.7,70.0
2017-07-02 13:00:00,17.0,77.0
2017-07-02 14:00:00,16.2,89.0
2017-07-02 15:00:00,16.9,86.0
2017-07-02 16:00:00,16.7,90.0
2017-07-02 17:00:00,16.6,83.0
2017-07-02 18:00:00,17.5,76.0
2017-07-02 19:00:00,16.7,81.0
2017-07-02 20:00:00,16.0,81.0
2017-07-02 21:00:00,15.3,81.0
2017-07-02 22:00:00,14.2,77.0
2017-07-02 23:00:00,13.1,79.0
2017-07-03 00:00:00,12.2,81.0
2017-07-03 01:00:00,11.4,83.0
2017-07-03 02:00:00,11.3,85.0
2017-07-03 03:00:00,11.0,86.0
2017-07-03 04:00:00,10.8,87.0
2017-07-03 05:00:00,12.6,81.0
2017-07-03 06:00:00,13.8,79.0
2017-07-03 07:00:00,15.5,73.0
2017-07-03 08:00:00,16.4,64.0
2017-07-03 09:00:00,16.8,59.0
2017-07-03 10:00:00,18.0,55.0
2017-07-03 11:00:00,19.7,50.0
2017-07-03 12:00:00,20.4,46.0
2017-07-03 13:00:00,20.5,48.0
2017-07-03 14:00:00,20.3,45.0
2017-07-03 15:00:00,21.6,42.0
2017-07-03 16:00:00,22.2,44.0
2017-07-03 17:00:00,21.4,46.0
2017-07-03 18:00:00,21.1,47.0
2017-07-03 19:00:00,19.9,53.0
2017-07-03 20:00:00,19.4,56.0
2017-07-03 21:00:00,19.7,54.0
2017-07-03 22:00:00,18.9,58.0
2017-07-03 23:00:00,18.3,59.0
2017-07-04 00:00:00,16.9,71.0
2017-07-04 01:00:00,16.3,78.0
2017-07-04 02:00:00,15.5,84.0
2017-07-04 03:00:00,14.8,87.0
2017-07-04 04:00:00,14.3,90.0
2017-07-04 05:00:00,14.6,86.0
2017-07-04 06:00:00,15.0,83.0
2017-07-04 07:00:00,16.1,71.0
2017-07-04 08:00:00,16.7,63.0
2017-07-04 09:00:00,17.8,48.0
2017-07-04 10:00:00,18.0,46.0
2017-07-04 11:00:00,19.4,44.0
2017-07-04 12:00:00,19.5,44.0
2017-07-04 13:00:00,18.4,45.0
2017-07-04 14:00:00,18.9,45.0
2017-07-04 15:00:00,19.6,42.0
2017-07-04 16:00:00,19.7,42.0
2017-07-04 17:00:00,19.3,43.0
2017-07-04 18:00:00,19.1,45.0
2017-07-04 19:00:00,18.0,51.0
2017-07-04 20:00:00,16.6,59.0
2017-07-04 21:00:00,15.4,67.0
2017-07-04 22:00:00,15.2,70.0
2017-07-04 23:00:00,14.3,73.0
2017-07-05 00:00:00,14.9,71.0
2017-07-05 01:00:00,14.6,76.0
2017-07-05 02:00:00,14.4,74.0
2017-07-05 03:00:00,13.7,78.0
2017-07-05 04:00:00,14.2,79.0
2017-07-05 05:00:00,14.8,72.0
2017-07-05 06:00:00,13.9,81.0
2017-07-05 07:00:00,13.6,82.0
2017-07-05 08:00:00,13.8,83.0
2017-07-05 09:00:00,15.5,76.0
2017-07-05 10:00:00,16.9,68.0
2017-07-05 11:00:00,17.1,65.0
2017-07-05 12:00:00,18.7,62.0
2017-07-05 13:00:00,18.5,62.0
2017-07-05 14:00:00,19.5,54.0
2017-07-05 15:00:00,19.8,55.0
2017-07-05 16:00:00,20.3,51.0
2017-07-05 17:00:00,20.1,52.0
2017-07-05 18:00:00,19.7,50.0
2017-07-05 19:00:00,18.6,56.0
2017-07-05 20:00:00,17.9,60.0
2017-07-05 21:00:00,15.7,72.0
2017-07-05 22:00:00,14.8,74.0
2017-07-05 23:00:00,13.5,84.0
2017-07-06 00:00:00,14.1,86.0
2017-07-06 01:00:00,13.8,89.0
2017-07-06 02:00:00,13.8,84.0
2017-07-06 03:00:00,14.0,84.0
2017-07-06 04:00:00,14.5,87.0
2017-07-06 05:00:00,16.5,79.0
2017-07-06 06:00:00,17.6,70.0
2017-07-06 07:00:00,18.9,63.0
2017-07-06 08:00:00,19.7,57.0
2017-07-06 09:00:00,20.7,50.0
2017-07-06 10:00:00,21.9,52.0
2017-07-06 11:00:00,23.0,47.0
2017-07-06 12:00:00,23.7,41.0
2017-07-06 13:00:00,24.2,42.0
2017-07-06 14:00:00,25.0,38.0
2017-07-06 15:00:00,24.9,36.0
2017-07-06 16:00:00,25.2,38.0
2017-07-06 17:00:00,24.9,37.0
2017-07-06 18:00:00,24.7,40.0
2017-07-06 19:00:00,23.8,43.0
2017-07-06 20:00:00,22.1,50.0
2017-07-06 21:00:00,20.7,56.0
2017-07-06 22:00:00,18.9,62.0
2017-07-06 23:00:00,18.6,63.0
2017-07-07 00:00:00,18.1,63.0
2017-07-07 01:00:00,18.1,64.0
2017-07-07 02:00:00,18.2,63.0
2017-07-07 03:00:00,17.8,65.0
2017-07-07 04:00:00,17.7,67.0
2017-07-07 05:00:00,18.4,65.0
2017-07-07 06:00:00,17.5,76.0
2017-07-07 07:00:00,18.1,82.0
2017-07-07 08:00:00,18.2,84.0
2017-07-07 09:00:00,17.8,84.0
2017-07-07 10:00:00,18.6,83.0
2017-07-07 11:00:00,21.7,74.0
2017-07-07 12:00:00,24.6,62.0
2017-07-07 13:00:00,26.2,54.0
2017-07-07 14:00:00,26.7,53.0
2017-07-07 15:00:00,26.2,51.0
2017-07-07 16:00:00,23.1,64.0
2017-07-07 17:00:00,19.5,90.0
2017-07-07 18:00:00,19.8,87.0
2017-07-07 19:00:00,19.8,89.0
2017-07-07 20:00:00,19.5,91.0
2017-07-07 21:00:00,19.0,92.0
2017-07-07 22:00:00,18.5,94.0
2017-07-07 23:00:00,17.9,96.0
2017-07-08 00:00:00,17.5,96.0
2017-07-08 01:00:00,17.4,97.0
2017-07-08 02:00:00,15.6,97.0
2017-07-08 03:00:00,16.2,98.0
2017-07-08 04:00:00,16.8,98.0
2017-07-08 05:00:00,17.8,96.0
2017-07-08 06:00:00,18.8,94.0
2017-07-08 07:00:00,18.8,92.0
2017-07-08 08:00:00,18.9,86.0
2017-07-08 09:00:00,19.7,83.0
2017-07-08 10:00:00,19.4,80.0
2017-07-08 11:00:00,20.0,79.0
2017-07-08 12:00:00,20.5,75.0
2017-07-08 13:00:00,22.1,64.0
2017-07-08 14:00:00,24.0,57.0
2017-07-08 15:00:00,24.1,51.0
2017-07-08 16:00:00,24.9,50.0
2017-07-08 17:00:00,22.7,62.0
2017-07-08 18:00:00,21.0,73.0
2017-07-08 19:00:00,20.3,73.0
2017-07-08 20:00:00,18.5,81.0
2017-07-08 21:00:00,18.2,83.0
2017-07-08 22:00:00,17.8,86.0
2017-07-08 23:00:00,17.2,91.0
2017-07-09 00:00:00,17.1,90.0
2017-07-09 01:00:00,16.4,90.0
2017-07-09 02:00:00,15.7,92.0
2017-07-09 03:00:00,14.8,87.0
2017-07-09 04:00:00,14.5,86.0
2017-07-09 05:00:00,15.3,80.0
2017-07-09 06:00:00,16.4,76.0
2017-07-09 07:00:00,18.0,71.0
2017-07-09 08:00:00,18.4,67.0
2017-07-09 09:00:00,18.8,67.0
2017-07-09 10:00:00,19.4,64.0
2017-07-09 11:00:00,20.1,64.0
2017-07-09 12:00:00,21.2,61.0
2017-07-09 13:00:00,22.1,55.0
2017-07-09 14:00:00,22.6,57.0
2017-07-09 15:00:00,23.3,51.0
2017-07-09 16:00:00,23.7,50.0
2017-07-09 17:00:00,23.8,39.0
2017-07-09 18:00:00,23.0,39.0
2017-07-09 19:00:00,22.0,44.0
2017-07-09 20:00:00,20.9,49.0
2017-07-09 21:00:00,20.0,57.0
2017-07-09 22:00:00,18.5,66.0
2017-07-09 23:00:00,18.1,66.0
2017-07-10 00:00:00,17.5,68.0
2017-07-10 01:00:00,16.6,73.0
2017-07-10 02:00:00,16.1,75.0
2017-07-10 03:00:00,15.8,75.0
2017-07-10 04:00:00,16.0,75.0
2017-07-10 05:00:00,17.5,71.0
2017-07-10 06:00:00,18.4,69.0
2017-07-10 07:00:00,20.5,65.0
2017-07-10 08:00:00,20.9,66.0
2017-07-10 09:00:00,19.8,75.0
2017-07-10 10:00:00,17.7,92.0
2017-07-10 11:00:00,18.0,93.0
2017-07-10 12:00:00,19.5,90.0
2017-07-10 13:00:00,19.0,91.0
2017-07-10 14:00:00,19.8,87.0
2017-07-10 15:00:00,20.6,83.0
2017-07-10 16:00:00,20.8,81.0
2017-07-10 17:00:00,21.1,86.0
2017-07-10 18:00:00,21.2,83.0
2017-07-10 19:00:00,20.8,85.0
2017-07-10 20:00:00,19.7,92.0
2017-07-10 21:00:00,20.4,91.0
2017-07-10 22:00:00,18.3,93.0
